model,beta,time_M,observer_day,engine_fraction,Lbol_over_LEdd,bolometric_flux_erg_cm2_s,optical_r_flux_erg_cm2_s,optical_r_ab_magnitude,optical_r_flux_density_mJy,uvot_uvw2_flux_erg_cm2_s,uvot_uvw2_ab_magnitude,uvot_uvw2_flux_density_mJy,soft_x_flux_erg_cm2_s,hard_x_flux_erg_cm2_s
cool_reprocessed,10,6340.0,70.80641553401593,0.8732477107300074,0.8732477107300074,5.4657263981704696e-11,1.0910120011137692e-12,16.70944021734112,0.7520105148257554,3.462151363385827e-12,16.76284577247261,0.715915377610856,1.6731274402220172e-12,1.827566974157716e-29
cool_reprocessed,10,6350.0,70.91809757744497,0.8712397771022944,0.8712397771022944,5.453158582990524e-11,1.0885033433087078e-12,16.711939618700335,0.7502813523183037,3.454190540744834e-12,16.76534517383184,0.714269211759359,1.669280274281138e-12,1.8233646921027864e-29
cool_reprocessed,10,6360.0,71.02977962087401,0.8692674122554831,0.8692674122554831,5.440813395619774e-11,1.0860391241736274e-12,16.714400359860072,0.7485828204061674,3.4463707370859456e-12,16.767805914991577,0.7126522062903027,1.665501257506424e-12,1.8192368497841288e-29
cool_reprocessed,10,6370.0,71.14146166430307,0.8673548162205624,0.8673548162205624,5.42884230596371e-11,1.083649578570769e-12,16.716791870881558,0.7469357593131908,3.4387878978886107e-12,16.770197426013063,0.7110842011346836,1.6618367567367508e-12,1.815234093973405e-29
cool_reprocessed,10,6380.0,71.25314370773211,0.8652873920075849,0.8652873920075849,5.4159021345115094e-11,1.081066594842285e-12,16.71938291751919,0.74515536558566,3.4305912138667614e-12,16.772788472650696,0.7093892630685096,1.6578756078682121e-12,1.8109073076941107e-29
cool_reprocessed,10,6390.0,71.36482575116116,0.8632317666311482,0.8632317666311482,5.4030358129091926e-11,1.0784983522601066e-12,16.721965322158034,0.7433851326052255,3.42244130850521e-12,16.775370877289525,0.7077039980520482,1.6539370653654694e-12,1.8066052144815494e-29
cool_reprocessed,10,6400.0,71.4765077945902,0.8612041477833192,0.8612041477833192,5.390344786381631e-11,1.0759651002750352e-12,16.72451857471868,0.7416390178718109,3.414402440183907e-12,16.777924129850184,0.7060416936506076,1.650052182884898e-12,1.8023617344277922e-29
cool_reprocessed,10,6410.0,71.58818983801925,0.859278224616121,0.859278224616121,5.378290281151948e-11,1.0735589041146356e-12,16.726949341132986,0.7399804799166768,3.4067667631163798e-12,16.78035489626449,0.7044627625013449,1.646362147561353e-12,1.798331087073224e-29
cool_reprocessed,10,6420.0,71.6998718814483,0.8575193920735046,0.8575193920735046,5.367281609339796e-11,1.0713614664479055e-12,16.72917398173029,0.7384658345879653,3.3997935476008232e-12,16.782579536861796,0.7030208173940982,1.6429922549711428e-12,1.7946501335150722e-29
cool_reprocessed,10,6430.0,71.81155392487734,0.8556768455089231,0.8556768455089231,5.355748964851702e-11,1.0690594387530504e-12,16.731509406291202,0.736879097659147,3.3924884324287093e-12,16.784914961422707,0.7015102409524545,1.6394619677694609e-12,1.7907939799765052e-29
cool_reprocessed,10,6440.0,71.9232359683064,0.8538290187014866,0.8538290187014866,5.344183270906499e-11,1.0667508140660098e-12,16.733856579574798,0.7352878135690833,3.385162382761406e-12,16.787262134706303,0.6999953356050366,1.6359215637142184e-12,1.7869267757391062e-29
cool_reprocessed,10,6450.0,72.03491801173544,0.8518894640775333,0.8518894640775333,5.332043445312254e-11,1.064327587133322e-12,16.736325739175506,0.7336175366781511,3.3774726612732524e-12,16.78973129430701,0.698405228967547,1.6322054107563905e-12,1.7828675999385204e-29
cool_reprocessed,10,6460.0,72.14660005516448,0.8499297693958185,0.8499297693958185,5.319777561505645e-11,1.0618791977588087e-12,16.738826254347536,0.731929915870917,3.3697030908171827e-12,16.792231809479027,0.6967986108901988,1.628450669797845e-12,1.778766274237088e-29
cool_reprocessed,10,6470.0,72.25828209859354,0.8480622136489366,0.8480622136489366,5.308088382570089e-11,1.0595459242700136e-12,16.741214573876313,0.7303216419053266,3.362298822136236e-12,16.794620129007818,0.695267531150384,1.6248724654374346e-12,1.7748577805033376e-29
cool_reprocessed,10,6480.0,72.36996414202258,0.8462252694809316,0.8462252694809316,5.2965908039246924e-11,1.0572508960574644e-12,16.743568882210248,0.7287397295653185,3.3550159186970667e-12,16.796974437341753,0.693761547726061,1.621352912330246e-12,1.7710133518795155e-29
cool_reprocessed,10,6490.0,72.48164618545162,0.8443874246945153,0.8443874246945153,5.285087588237522e-11,1.0549547426367033e-12,16.745929464756735,0.7271570416441014,3.3477294445903515e-12,16.79933501988824,0.6922548259470169,1.6178316336538308e-12,1.7671670384062464e-29
cool_reprocessed,10,6500.0,72.59332822888068,0.842568265490676,0.842568265490676,5.27370132708765e-11,1.0526819344759283e-12,16.748271112242712,0.7255904450958145,3.3405170529168326e-12,16.801676667374217,0.6907634231842633,1.6143461562289524e-12,1.763359830851253e-29
cool_reprocessed,10,6510.0,72.70501027230972,0.84070255662122,0.84070255662122,5.2620237079037853e-11,1.0503509684256889e-12,16.750677936468513,0.7239837615967397,3.3331201065215557e-12,16.804083491600018,0.6892338575714638,1.6107714904535989e-12,1.7594552023348376e-29
cool_reprocessed,10,6520.0,72.81669231573878,0.8389363739638089,0.8389363739638089,5.250969031142558e-11,1.0481443477249216e-12,16.75296129526334,0.7224627866051584,3.3261177501223253e-12,16.806366850394845,0.687785886613655,1.607387515171158e-12,1.755758866168876e-29
cool_reprocessed,10,6530.0,72.92837435916782,0.8372595895023706,0.8372595895023706,5.2404739047513704e-11,1.0460494187050891e-12,16.755133530782707,0.7210187982263695,3.3194698293342815e-12,16.808539085914212,0.6864112070512209,1.6041748252788186e-12,1.752249626045081e-29
cool_reprocessed,10,6540.0,73.04005640259686,0.8355272411373708,0.8355272411373708,5.229630999498872e-11,1.0438850696514345e-12,16.75738232181464,0.7195269601490248,3.3126016152181183e-12,16.810787876946144,0.6849909744887497,1.6008556759127335e-12,1.7486240996100183e-29
cool_reprocessed,10,6550.0,73.15173844602592,0.8338733449417965,0.8338733449417965,5.2192791325716446e-11,1.041818736610081e-12,16.759533627595793,0.7181026823476411,3.306044439175116e-12,16.8129391827273,0.6836350594318481,1.5976868395400843e-12,1.7451627609445102e-29
cool_reprocessed,10,6560.0,73.26342048945496,0.8321865788886117,0.8321865788886117,5.208721530609283e-11,1.0397113368602921e-12,16.7617320882543,0.716650098169681,3.299356944528419e-12,16.815137643385803,0.6822521966529722,1.5944550250913988e-12,1.741632630954986e-29
cool_reprocessed,10,6570.0,73.37510253288401,0.8306090014770425,0.8306090014770425,5.198847348979465e-11,1.0377403544373676e-12,16.763792273457703,0.7152915434470355,3.2931023483592003e-12,16.817197828589208,0.680958850086544,1.5914324141827893e-12,1.7383310152265568e-29
cool_reprocessed,10,6580.0,73.48678457631306,0.8289725978720781,0.8289725978720781,5.188604969558581e-11,1.0356958761641987e-12,16.76593341941402,0.7138823296554491,3.2866145249130435e-12,16.819338974545524,0.6796172759943631,1.5882970933097975e-12,1.7349062857390607e-29
cool_reprocessed,10,6590.0,73.5984666197421,0.8272380137977191,0.8272380137977191,5.177748070824607e-11,1.033528733875919e-12,16.768207648796498,0.71238856626307,3.279737446915405e-12,16.821613203928003,0.6781952105284776,1.5849736603634278e-12,1.7312760803239805e-29
cool_reprocessed,10,6600.0,73.71014866317115,0.8255617715720744,0.8255617715720744,5.167256338330084e-11,1.0314344823107783e-12,16.77040992098025,0.7109450448388618,3.2730916759210227e-12,16.82381547611174,0.6768209755076536,1.5817620093854476e-12,1.7277679750124695e-29
cool_reprocessed,10,6610.0,73.8218307066002,0.8237939603670915,0.8237939603670915,5.156191468360967e-11,1.0292258269468524e-12,16.77273734777635,0.7094226673988309,3.2660828628450355e-12,16.826142902907854,0.6753716694163705,1.5783749138341566e-12,1.7240682305584339e-29
cool_reprocessed,10,6620.0,73.93351275002924,0.8219851135155983,0.8219851135155983,5.1448697530389894e-11,1.0269659027593544e-12,16.775123975893685,0.7078649514892236,3.2589113563914795e-12,16.82852953102519,0.6738887210377892,1.5749091946971862e-12,1.7202826050978935e-29
cool_reprocessed,10,6630.0,74.0451947934583,0.8200738493968994,0.8200738493968994,5.132906999951763e-11,1.0245780212164926e-12,16.77765144857829,0.7062190373961086,3.251333797821286e-12,16.831057003709795,0.6723218078281243,1.5712472458558504e-12,1.7162826367735484e-29
cool_reprocessed,10,6640.0,74.15687683688734,0.8181975211950064,0.8181975211950064,5.121162913527368e-11,1.022233787660378e-12,16.780138458225316,0.7046032088977917,3.243894749126944e-12,16.83354401335682,0.6707835361594163,1.5676522336240687e-12,1.7123557837027357e-29
cool_reprocessed,100,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,10.0,0.1116820434290472,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,20.0,0.2233640868580944,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,30.0,0.3350461302871416,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,40.0,0.4467281737161888,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,50.0,0.558410217145236,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,60.0,0.6700922605742832,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,70.0,0.7817743040033304,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,80.0,0.8934563474323776,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,90.0,1.0051383908614246,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,100.0,1.116820434290472,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,110.0,1.2285024777195193,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,120.0,1.3401845211485663,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,130.0,1.4518665645776134,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,140.0,1.5635486080066607,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,150.0,1.675230651435708,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,160.0,1.7869126948647551,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,170.0,1.8985947382938022,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,180.0,2.0102767817228493,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,190.0,2.121958825151897,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,200.0,2.233640868580944,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,210.0,2.345322912009991,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,220.0,2.4570049554390385,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,230.0,2.5686869988680856,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,240.0,2.6803690422971327,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,250.0,2.7920510857261798,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,260.0,2.903733129155227,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,270.0,3.0154151725842744,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,280.0,3.1270972160133215,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,290.0,3.2387792594423686,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,300.0,3.350461302871416,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,310.0,3.462143346300463,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,320.0,3.5738253897295102,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,330.0,3.6855074331585573,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,340.0,3.7971894765876044,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,350.0,3.908871520016652,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,360.0,4.020553563445699,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,370.0,4.132235606874747,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,380.0,4.243917650303794,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,390.0,4.355599693732841,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,400.0,4.467281737161888,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,410.0,4.578963780590935,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,420.0,4.690645824019982,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,430.0,4.802327867449029,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,440.0,4.914009910878077,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,450.0,5.025691954307124,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,460.0,5.137373997736171,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,470.0,5.249056041165218,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,480.0,5.360738084594265,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,490.0,5.4724201280233125,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,500.0,5.5841021714523595,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,504.062,5.629467417493239,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,512.0,5.718120623567216,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,514.0,5.740457032253026,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,516.0,5.762793440938835,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,518.0,5.785129849624645,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,520.0,5.807466258310454,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,522.0,5.8298026669962635,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,524.0,5.852139075682073,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,526.0,5.874475484367882,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,528.0,5.896811893053692,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,530.0,5.919148301739502,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,540.0,6.030830345168549,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,550.0,6.142512388597596,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,560.0,6.254194432026643,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,570.0,6.36587647545569,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,580.0,6.477558518884737,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,590.0,6.589240562313784,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,600.0,6.700922605742832,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,610.0,6.812604649171879,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,620.0,6.924286692600926,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,630.0,7.035968736029973,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,640.0,7.1476507794590205,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,650.0,7.259332822888068,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,660.0,7.371014866317115,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,670.0,7.482696909746162,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,680.0,7.594378953175209,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,690.0,7.706060996604257,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,700.0,7.817743040033304,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,710.0,7.929425083462351,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,720.0,8.041107126891397,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,730.0,8.152789170320446,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,740.0,8.264471213749493,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,750.0,8.37615325717854,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,760.0,8.487835300607587,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,770.0,8.599517344036634,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,780.0,8.711199387465681,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,790.0,8.822881430894729,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,800.0,8.934563474323776,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,810.0,9.046245517752823,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,820.0,9.15792756118187,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,830.0,9.269609604610917,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,840.0,9.381291648039964,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,850.0,9.492973691469011,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,860.0,9.604655734898058,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,870.0,9.716337778327105,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,880.0,9.828019821756154,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,890.0,9.939701865185201,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,900.0,10.051383908614248,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,910.0,10.163065952043295,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,920.0,10.274747995472342,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,930.0,10.38643003890139,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,940.0,10.498112082330437,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,950.0,10.609794125759484,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,960.0,10.72147616918853,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
cool_reprocessed,100,970.0,10.833158212617578,8.838153384972619e-07,8.838153384972619e-07,5.5318700150890144e-17,1.1042149085771504e-18,31.696380020761886,7.611109878073527e-07,3.5040486697659015e-18,31.74978557589339,7.245790444381305e-07,1.6933748314011647e-18,1.8496833189992972e-35
cool_reprocessed,100,980.0,10.944840256046625,2.7459456207310175e-06,2.7459456207310175e-06,1.7187090538861438e-16,3.4307099690177205e-18,30.465554025684476,2.3647127322019585e-06,1.0886807096980288e-17,30.51895958081598,2.2512108211782453e-06,5.261184095818405e-18,5.746822428066595e-35
cool_reprocessed,100,990.0,11.056522299475672,5.493657696178321e-06,5.493657696178321e-06,3.438523745732209e-16,6.863626898639186e-18,29.712629868018347,4.730946673683126e-06,2.1780617628987318e-17,29.76603542314985,4.503869836356548e-06,1.0525752688179328e-17,1.149734176167461e-34
cool_reprocessed,100,1000.0,11.168204342904719,9.042906526327692e-06,9.042906526327692e-06,5.660026623581833e-16,1.1297962106222922e-17,29.17151375254972,7.787436152223045e-06,3.585226823317245e-17,29.224919307681212,7.413653378012915e-06,1.7326051775061028e-17,1.892534857502932e-34
cool_reprocessed,100,1010.0,11.279886386333766,1.3532171734466205e-05,1.3532171734466205e-05,8.469893177483095e-16,1.690672827655411e-17,28.733865105029132,1.16534349963991e-05,5.365078687797286e-17,28.787270660160637,1.1094091307810651e-05,2.5927405908462078e-17,2.832065844165418e-34
cool_reprocessed,100,1020.0,11.391568429762813,1.8961217486896656e-05,1.8961217486896656e-05,1.1867975797262094e-15,2.3689630765408944e-17,28.367618307670362,1.6328740114444927e-05,7.517523855726568e-17,28.421023862801867,1.5544990282018865e-05,3.6329363235116466e-17,3.968277779956088e-34
cool_reprocessed,100,1030.0,11.50325047319186,2.5186647614925634e-05,2.5186647614925634e-05,1.5764521688265767e-15,3.1467514289543155e-17,28.05935794174743,2.1689863720113675e-05,9.985710275293679e-17,28.112763496878934,2.0648789703573665e-05,4.82571791874569e-17,5.271160153664352e-34
cool_reprocessed,100,1040.0,11.614932516620907,3.223623987835624e-05,3.223623987835624e-05,2.017691716976782e-15,4.027508362852485e-17,27.791422909768464,2.776072705269812e-05,1.2780650950917914e-16,27.844828464899955,2.6428262635781445e-05,6.176407547060026e-17,6.7465264035401434e-34
cool_reprocessed,100,1048.56,11.710532345796173,3.8886194564972986e-05,3.8886194564972986e-05,2.4339176335256363e-15,4.858335662004123e-17,27.587795244770028,3.3487436422792056e-05,1.5417147949630632e-16,27.641200799901533,3.188010036987002e-05,7.450527310066369e-17,8.138254937789192e-34
cool_reprocessed,100,1060.0,11.838296603479003,4.895790531718199e-05,4.895790531718199e-05,3.0643139650209312e-15,6.116667881761184e-17,27.33772678660184,4.216084294293414e-05,1.9410263154391726e-16,27.391132341733346,4.0137199149238454e-05,9.380249589602941e-17,1.0246101968801608e-33
cool_reprocessed,100,1070.0,11.94997864690805,5.869567153502247e-05,5.869567153502247e-05,3.6738084443316154e-15,7.3332779772887e-17,27.14076866746803,5.0546668060768516e-05,2.3270979898698484e-16,27.194174222599536,4.812051991065633e-05,1.1245988676615929e-16,1.2284059781129187e-33
cool_reprocessed,100,1080.0,12.061660690337098,6.921301915088055e-05,6.921301915088055e-05,4.332097539125522e-15,8.647286857906789e-17,26.961814371610863,5.960384152715077e-05,2.7440776044743448e-16,27.01521992674237,5.6742965520708056e-05,1.3261094204889842e-16,1.4485171438485877e-33
cool_reprocessed,100,1090.0,12.173342733766145,8.052269222768965e-05,8.052269222768965e-05,5.039978910368024e-15,1.0060286732267411e-16,26.797488139713913,6.934333808522624e-05,3.192470421096671e-16,26.850893694845418,6.601498395482508e-05,1.542800791473866e-16,1.6852104068222542e-33
cool_reprocessed,100,1100.0,12.285024777195192,9.271144772711748e-05,9.271144772711748e-05,5.80288274481811e-15,1.158311677981491e-16,26.64445044976039,7.983986980879348e-05,3.6757160792506817e-16,26.697856004891896,7.60077012431241e-05,1.7763352289269175e-16,1.9403014506706913e-33
cool_reprocessed,100,1110.0,12.396706820624239,0.00010574750087611733,0.00010574750087611733,6.6188196084244024e-15,1.3211805897227681e-16,26.501608575510993,9.10660647583114e-05,4.192554413075231e-16,26.555014130642498,8.669505924938736e-05,2.0261037421194798e-16,2.21312507122803e-33
cool_reprocessed,100,1120.0,12.508388864053286,0.00011957909155759746,0.00011957909155759746,7.484549794573481e-15,1.4939887315886432e-16,26.36814573239473,0.0001029773489236528,4.740933297408624e-16,26.42155128752622,9.803462343491802e-05,2.2911146162019046e-16,2.5025980125130284e-33
cool_reprocessed,100,1130.0,12.620070907482333,0.00013415231721201052,0.00013415231721201052,8.39669949948634e-15,1.6760626596223302e-16,26.243288410202517,0.00011552730329786528,5.318715666012568e-16,26.296693965334022,0.00010998220282068649,2.570335087499363e-16,2.8075921806705206e-33
cool_reprocessed,100,1140.0,12.73175295091138,0.00014942757026281507,0.00014942757026281507,9.352789653661735e-15,1.8669075275069038e-16,26.12620701992126,0.00012868181921549227,5.92433120357517e-16,26.179612575052765,0.00012250532589515314,2.8630062817275273e-16,3.1272786528424876e-33
cool_reprocessed,100,1150.0,12.843434994340427,0.0001655398578263373,0.0001655398578263373,1.0361270459150906e-14,2.0682100775302375e-16,26.01502741212351,0.00014255716010305768,6.563132515847492e-16,26.068432967255,0.0001357146756517884,3.1717149117763943e-16,3.464482910779897e-33
cool_reprocessed,100,1160.0,12.955117037769474,0.0001823473880154334,0.0001823473880154334,1.1413267049737935e-14,2.278198800318374e-16,25.910034989889162,0.00015703121972571093,7.229498002344814e-16,25.963440545020667,0.00014949400673296988,3.4937442697260215e-16,3.816237478393621e-33
cool_reprocessed,100,1170.0,13.066799081198521,0.00019983068743651612,0.00019983068743651612,1.2507560570336417e-14,2.4966304005743996e-16,25.8106284008148,0.00017208722827511812,7.922655604516863e-16,25.864033955946304,0.00016382735425066872,3.828721248738972e-16,4.1821348088838524e-33
cool_reprocessed,100,1180.0,13.178481124627568,0.00021798769080925577,0.00021798769080925577,1.3644021753419173e-14,2.723479075246126e-16,25.71620392971939,0.00018772340720378934,8.642523440521617e-16,25.769609484850896,0.00017871302502444012,4.176606278402989e-16,4.5621316792558244e-33
cool_reprocessed,100,1190.0,13.290163168056615,0.00023683108544659257,0.00023683108544659257,1.482344470792468e-14,2.9589033361797294e-16,25.626187093175353,0.0002039506823837523,9.3896045222451e-16,25.67959264830686,0.00019416142050432286,4.537642445429464e-16,4.956493614558565e-33
